﻿﻿Username;Created At;Tweet Text;Tweet ID;Label;Tanggal Labeling
﻿nan;06/05/2025 19.11;nah emg MBG tuh program ngasih Makan Bermodal Gengsi. prabs telanjur jual janji telanjur alokasiin anggaran (gataunya kurang) telanjur gembor2in telanjur banding2in sm negara lain dan telanjur2 lainnya. bakal malu lah dia klo tiba2 berhenti di tengah jln ya kan ‍️ https://t.co/2Upodw4Ynd;1,92E+34;NEGATIVE;26/01/2026
﻿nan;15/01/2025 23.12;Saya usul agar Ketua Dewan Perwakilan Daerah (DPD) RI Sultan Bachtiar Najamudin dan semua anggota @DPDRI menyumbangkan seluruh gaji dan tunjangannya untuk program Makan Bergizi Gratis (MBG). Retweet jika kamu setuju;1,88E+33;NEUTRAL;26/01/2026
﻿nan;27/05/2025 13.00;Dapur MBG dalam mensukseskan program makan siang bergizi presiden Prabowo Subianto dua kementerian berkolaborasi BUMN dan PU #berita #bumn #mbg #presidenprabowo #tepatsolutifindonesia https://t.co/688swxxr0G;1,93E+34;NEUTRAL;26/01/2026
﻿nan;12/10/2025 23.15;Tentang #mbg yang jadi program prioritas #prabowo #gibran #bgn #gizi #stunting #IndonesiaMaju #IndonesiaEmas2045 https://t.co/a5ZOTmEkBk;1,98E+33;NEUTRAL;26/01/2026
﻿nan;01/03/2025 07.26;Makan Bergizi Gratis banyak memberikan manfaat MBG bagi Masyarakat Pendalaman dan Kurang Mampu #makanbergizi #makanbegizigratis https://t.co/MjHm67mI0O;1,90E+33;POSITIVE;26/01/2026
﻿nan;28/08/2025 15.55;Ratusan pelajar di Kabupaten Lebong Bengkulu dilarikan ke rumah sakit usai menyantap makanan program Makan Bergizi Gratis (MBG). informasi lengkapnya ada digrup tele @trageditoday #mbg #makanbergizigratis #InfoTerkini #Berita #trageditoday #viral #fypシ゚ #update https://t.co/Lvd4ZGBcnE;1,96E+34;NEUTRAL;26/01/2026
﻿nan;13/08/2025 11.37;Realisasi MBG di Sumbar Tersendat DPR Dorong Kolaborasi Atasi Hambatan Infrastruktur https://t.co/aujuiBfQDL;1,96E+34;NEUTRAL;26/01/2026
﻿nan;06/01/2025 23.46;Program Makan Bergizi Gratis (MBG) secera serentak digelar di seluruh Indonesia hari ini Senin (6/1/2025). Pada hari pertama pelaksanaan MBG tersebut Presiden Prabowo Subianto mendapatkan 'surat cinta' dari siswa yang menyentuh. Surat cinta yang memiliki pesan sederhana https://t.co/0T3TXM5ouR;1,88E+32;NEUTRAL;26/01/2026
﻿nan;17/06/2025 18.53;klo mbg kyak gini mah mending sekolah gratis kemana mana ndut ndut;1,94E+34;NEGATIVE;26/01/2026
﻿nan;16/03/2025 13.45;Makan Bergizi Gratis (MBG) menjadi salah satu program strategis pemerintah yang mendapat atensi besar dari publik. Bagaimana penerapan ekonomi sirkular dalam Program Makan Bergizi Gratis? Jangan Lewatkan Webinar VPL Series Ke-02 ASN Talent Academy Explore 2025.;1,90E+34;NEUTRAL;26/01/2026
﻿nan;27/04/2025 13.28;@tempodotco Makronya disikat DANANTARA Mikronya disikat KORATIH Anak Sekolah n Ortu dilenakan MBG Wajib Pajak puyeng bayar pajak hasilnya gak ada yang jelas Dari hulu ke hilir rusak semua https://t.co/9MIlwGqosf;1,92E+34;NEGATIVE;26/01/2026
﻿nan;14/06/2025 22.26;Gerakan makan bergizi gratis bisa jadi solusi cerdas wujudkan masa depan cerah generasi muda #MBGUntukIndonesia https://t.co/HgGGfBOV8g;1,93E+33;POSITIVE;26/01/2026
﻿nan;18/01/2025 13.49;Program MBG ini bagus sbnernya pak @prabowo Krn tujuannya adlh menuju Indonesia Emas Tp dg pelaksanaan yg penuh kontroversi dari yg anak2 jadi dikritik si botak lantaran berucap ayamnya rasanya aneh sayurnya ga enak....wooiii botak ....mrk hanya berucap apa yg mrk rasakan dn https://t.co/yqJVWS5FwY;1,88E+32;NEGATIVE;26/01/2026
﻿nan;07/08/2025 12.47;Pemkot Apresiasi Polres Tangsel Bangun SPPG: Perluas MBG dan Ketahanan Ekonomi Masyarakat https://t.co/ukxNGYd4gW lewat @Pelita Tangerang;1,95E+34;NEUTRAL;26/01/2026
﻿nan;10/08/2025 19.30;Puluhan trilyun dapat segini? What the f**k? . Gw udah kaya anak MBG belum? https://t.co/9DCQU0j9eR;1,95E+33;NEUTRAL;26/01/2026
﻿nan;06/04/2025 11.01;Kualitas pangan dan gizi adala kunci utama dalam menciptakan SDM unggul. MBG sejalan dengan visi Indonesia 2045 terciptanya generasi emas yang mampu membawa Indonesia jadi negara maju. Gizi cukup Indonesia Hebat 🇲🇨 #NutrisiCerdasUntukAnakBangsa Hujan Boom Mega Game 5 https://t.co/yebpO0A7lv;1,91E+34;POSITIVE;26/01/2026
﻿nan;19/08/2025 11.48;MBG di Malinau Mandek Mitra Dapur Mengaku Diserbu Keluhan https://t.co/BgDMEFnHcu;1,96E+32;NEUTRAL;26/01/2026
﻿nan;06/10/2025 15.34;Di tengah banyaknya suara yang simpang siur mari kembali pada fakta Program Makan Bergizi Gratis dijalankan dengan prinsip kehati hatian dan pengawasan ketat demi keselamatan dan kesehatan anak Indonesia #LanjutkanMBG Senin Terus Konsisten Membaik #GMMTVFANIVAL https://t.co/k0IL0B7FtO;1,98E+32;POSITIVE;26/01/2026
﻿nan;16/03/2025 04.58;@txtdrimedia Program Makan Bergizi Gratis Tingkatkan Kualitas Gizi Anak Papua #makanbergizigratis #mbg #papuabarat https://t.co/x3hoEeLD0e;1,90E+34;POSITIVE;26/01/2026
﻿nan;15/10/2025 18.27;Lapangan kerja dari dapur SPPG di MBG itu jadi solusi buat banyak masalah sosial dan ekonomi keluarga #MBGJalanTerus https://t.co/3C9MHYh6W8;1,98E+34;POSITIVE;26/01/2026
﻿nan;08/07/2025 23.04;pertahanan nasional Indonesia kan MBG dan Koperasi Merah Putih;1,94E+33;NEUTRAL;26/01/2026
﻿nan;28/08/2025 15.19;bakal gue ungkit terus2an lo semua orang2 tolol yg milih 02 pas pemilu kemarin. udah dikasih kisi2 nya bakal kayak gimana tetep aja goblok otak gak dipake. makan tuh mbg beracun;1,96E+34;NEGATIVE;26/01/2026
﻿nan;27/09/2025 23.25;@man_sia185 @Dennysiregar7 Ya itu Nanik S. Deyang Wakil Kepala Badan Gizi Nasional. Foto ini dari konferensi pers baru-baru ini di mana ia tampak emosional terkait polemik program MBG.;1,97E+34;NEUTRAL;26/01/2026
﻿nan;23/02/2025 14.24;yang GILA tu kenapa Danantara ga bisa diaudit BPK KPK??? trus uang efisiensi yg mengatasnamakan MBG itu kenapa mengalirnya ke Danantara??? #BatalkanDanantara;1,89E+33;NEGATIVE;26/01/2026
﻿nan;06/04/2025 15.19;Program MBG dinilai mampu tingkatkan kognitif siswa #MBG #MakanBergiziGratis #MBGCerdaskanBangsa #DukungMBG https://t.co/3oQ8hEL4Go;1,91E+33;POSITIVE;26/01/2026
﻿nan;19/08/2025 23.06;Dapur SPPG Polres Tabalong Mulai Dibangun Dukung Program MBG https://t.co/lu7klKhDeE;1,96E+32;NEUTRAL;26/01/2026
﻿nan;13/08/2025 10.44;Program Makan Bergizi Gratis (MBG) Diharapkan Tekan Angka Stunting di Papua NEWS BOTAWA Pemerintah pusat terus menunjukkan komitmennya dalam membangun Papua melalui berbagai program strategis mulai dari pemenuhan gizi #Trending #viral https://t.co/pattDZmAuN;1,96E+33;NEUTRAL;26/01/2026
﻿nan;20/07/2025 14.55;Pemerintah berjuang cegah stunting di Papua demi Indonesia Emas 2045 Mulai dari makanan bergizi gratis hingga edukasi gizi untuk anak #MBG https://t.co/1uuO4jEe5b;1,95E+34;POSITIVE;26/01/2026
﻿nan;06/01/2025 13.12;Pemerintah melalui Badan Gizi Nasional (BGN) meluncurkan Program Makanan Bergizi Gratis (MBG) pada 6 Januari 2025. Simak selengkapnya: https://t.co/ZA6xL0oJde https://t.co/ZkgyJkmMvH;1,88E+33;NEUTRAL;26/01/2026
﻿nan;22/08/2025 14.18;@BebySoSweet Maksud sidungu itu : belum terbiasa keracunan MBG.;1,96E+33;NEGATIVE;26/01/2026
﻿nan;23/07/2025 17.51;Penjelasan kenapa penyakit jamuran pada serial Last of Us berasal dari Indonesia. Makanan udah basi jamuran dikasih ke pelajar dalam program Makan Bergizi Gemoy (MBG).;1,95E+34;NEGATIVE;26/01/2026
﻿nan;24/05/2025 11.35;@kompascom Dehh.. perjuangin THR ojol aja gak sanggup MBG banyak yang keracunan ngadi-ngadi ajah.;1,93E+33;NEGATIVE;26/01/2026
﻿nan;27/10/2025 09.47;Sedih banget guru honorer gajinya 400rb/bulan pencuci tray MBG gajinya 1 8jt/bulan. Berasal dr sumber dana pendidikan yg sama semua jg tanpa jaring pengaman sosial BPJS Kesehatan n BPJS Ketenagakerjaan. Negara sakit seneng banget sih bikin lapangan kerja tanpa upah layak.;1,98E+33;NEGATIVE;26/01/2026
﻿nan;14/02/2025 20.40;Jaga kesehatan wujudkan impian bersama program MBG yang bawa perubahan positif untuk Papua #MakanBergiziUntukIndonesia #MakanBergiziGratisBantuUMKM https://t.co/ZM6fgtayCt;1,89E+34;POSITIVE;26/01/2026
﻿nan;06/01/2025 09.45;Hari ini Senin (6/1) program Makan Bergizi Gratis (MBG) dimulai tersebar di 190 titik diseluruh Indonesia. Program MBG ini merupakan program unggulan janji kampanye Presiden Prabowo dan Wapres Gibran. #wargicimahi #cimahi #MBG #makanbergizi #makanbergizigratis #prabowo #gibran https://t.co/6WayxP41eH;1,88E+34;NEUTRAL;26/01/2026
﻿nan;02/06/2025 19.17;Makan Bergizi Gratis Bermanfaat Untuk Rakyat. Semoga program MBG terus bergulir agar semakin banyak anak-anak Indonesia yg mendapat asupan gizi dan nutrisi yg cukup. Masih ada kekurangan dalam MBG tapi selalu di evaluasi untuk di perbaiki.;1,93E+33;POSITIVE;26/01/2026
﻿nan;27/05/2025 22.35;Makan bergizi gratis bukan lagi mimpi berkat 1.000 dapur baru dari Kadin Indonesia dan China #1000DapurMBG https://t.co/M7ot81ZpMe;1,93E+34;POSITIVE;26/01/2026
﻿nan;24/05/2025 23.37;Program MBG di Papua Menuju Indonesia Emas CALON ISTRI SAYA Turu Subuh Pagiii Tidur gak sabar besok gajian Ini X BAreskrim Error kami haus indonesia untuk gaza corong rakyat https://t.co/lHTSZ3Rwyv;1,93E+33;POSITIVE;26/01/2026
﻿nan;12/04/2025 22.38;Medya Sesimiz Ol Mbg #ÇıraklıkStajSigortamızSayılsın;1,91E+34;NEUTRAL;26/01/2026
﻿nan;06/09/2025 12.34;Ponakanku setelah makan MBG:;1,96E+33;NEUTRAL;26/01/2026
﻿nan;05/06/2025 23.52;Program Makan Bergizi Gratis (MBG) menjadi langkah strategis dalam mendukung tumbuh kembang anak serta peningkatan kualitas sumber daya manusia. #MakanBergiziGratis #MBG #DukungMakanBergiziGratis #AnakSehatIndonesiaHebat #PenuhiGiziIndonesia https://t.co/Cltfh6AkaS;1,93E+34;POSITIVE;26/01/2026
﻿nan;15/04/2025 23.56;MBG lebih penting daripada pemerataan akses fasilitas dan SDM terutama di Indonesia bagian timur ‍️ Turut berduka utk keluarga yg ditinggalkan. Semoga diberi ketabahan. Dan semoga jadi perhatian pemda dan pem pusat.;1,91E+33;POSITIVE;26/01/2026
﻿nan;30/04/2025 11.25;@TerongKun @MorphoMenelausX Elu yg apaan? Jelas2 dia nanya mau warga apa atas keracunan MBG ini gue jawab tanggung jawab gantiin anak2 yg keracunan biar dia gak liat nyawa CUMA sekedar angka. Elu datang nyalah2in gue...............;1,92E+33;NEGATIVE;26/01/2026
﻿nan;07/03/2025 13.36;KPK Terima Laporan Penyimpangan MBG Harga Makanan Tak Sesuai Anggaran https://t.co/YSejhBYTMs;1,90E+34;NEUTRAL;26/01/2026
﻿nan;28/08/2025 22.30;khusus buat si wowok semoga keracunan mbg️;1,96E+33;NEGATIVE;26/01/2026
﻿nan;11/06/2025 16.42;DPR RI ajak masyarakat terlibat langsung pada program MBG untuk mewujudkan gizi berkualitas generasi sehat Indonesia. #dpr #mbg #generasi #sehat #gizi #masyarakat #indonesia #program https://t.co/XeqfxmUfA9;1,93E+33;POSITIVE;26/01/2026
﻿nan;10/08/2025 10.25;@ARSIPAJA Apalagi kalau menu MBG ditambah ini. Auto mastering fisika kuantum. https://t.co/nOseeryME3;1,95E+34;NEUTRAL;26/01/2026
﻿nan;07/08/2025 03.30;Polres Kutai Timur Laksanakan Groundbreaking SPPG MBG Serentak se-Indonesia ​Sangatta Kutai Timur - Polres Kutai Timur turut serta dalam acara Groundbreaking Satuan Pelayanan Pemenuhan Gizi (SPPG) Makan Bergizi Gratis (MBG) secara serentak se-Indonesia https://t.co/MHJ7ZmE78G;1,95E+34;NEUTRAL;26/01/2026
﻿nan;23/07/2025 14.19;Sebaiknya MBG ini dihentikan dananya dialihkan untuk mengurangi pengangguran;1,95E+32;NEGATIVE;26/01/2026
﻿nan;21/09/2025 19.31;https://t.co/SJRi2B3M5z MBG versi iklan https://t.co/gKhF6GZkmQ;1,97E+34;NEUTRAL;26/01/2026
﻿nan;05/02/2025 17.19;Waspada penipuan online yang mengatasnamakan program Makan Bergizi Gratis (MBG)! Konfirmasi ke Koramil/Kodim setempat. Jangan mudah tertipu! https://t.co/OFjeLFLtaP;1,89E+34;NEUTRAL;26/01/2026
﻿nan;09/10/2025 23.52;Platform pengaduan MBG Watch udah ada nih buat kamu yang mau speak up Gak usah takut data aman. suara kamu bisa bantu benerin kualitas makanan distribusi atau korupsi . Yuk jadi bagian dari gerakan positif! https://t.co/jcFW4ANjEu;1,98E+34;POSITIVE;26/01/2026
﻿nan;06/04/2025 14.14;APKSI mendukung penuh Program MBG. Ayo tingkatkan kesehatan anak-anak dengan makanan bergizi gratis! #MakanBergiziGratis #MBGCerdaskanBangsa #MBG #DukungMBG https://t.co/t9WGmO2dsX;1,91E+32;POSITIVE;26/01/2026
﻿nan;28/03/2025 22.41;Kabar Baik: Prabowo Klaim Program MBG Jadi Perhatian Banyak Pemimpin Dunia. Kabar Buruk: Yang Klaim Prabowo.;1,91E+33;POSITIVE;26/01/2026
﻿nan;17/07/2025 15.53;Menteri UMKM apresiasi kontribusi Polri dalam realisasi Program MBG dengan mendirikan total 195 Satuan Pelayanan Pemenuhan Gizi (SPPG). #mbg #menteri #umkm #polri #sppg https://t.co/loAXsMUpy4;1,95E+34;NEUTRAL;26/01/2026
﻿nan;04/03/2025 06.46;ini bekal tumplek maksudnya untuk menyaingi mbg?;1,90E+33;NEUTRAL;26/01/2026
﻿nan;22/03/2025 22.58;Yaudah u gausah kerja pak mundur aja. Ntar anakmu dikasi mbg;1,90E+33;NEGATIVE;26/01/2026
﻿nan;11/06/2025 17.22;Dari petani tenaga kesehatan hingga orang tua semua berperan penting dalam kesuksesan MBG. Bersama kita ciptakan masa depan cerah untuk anak Indonesia! #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG https://t.co/svhc65gWeG;1,93E+34;POSITIVE;26/01/2026
﻿nan;01/02/2025 15.44;deuh karunya.. itu tray bekas makanan padahal bisa dicuci sama anak-anak disana pas istirahat lumayan kan jadi mandiri belajar cuci piring bekas makan sekalian bantuin staff yg handle mbg. Ratusan tray dicuci sama 4 orang mah gempor;1,89E+34;NEUTRAL;26/01/2026
﻿nan;13/08/2025 19.02;@wibisonoys @prabowo @sjafriesjams @fadlyzon @Gerindra @bang_dasco @jokowi wibisonoys analogi dengan Gus Dur menarik tapi survei terkini (LSI Denny JA Juni 2025) tunjukkan dukungan publik ke Prabowo capai 81 2%. Insiden MBG Sragen (251 korban) memang perlu evaluasi ketat tapi bukan tanda kegagalan total. Saran: Dorong Prabowo aktif medsos untuk;1,96E+34;NEUTRAL;26/01/2026
﻿nan;18/05/2025 10.18;Maju terus program MBG #SinergitasUntukBangsa https://t.co/vkZdWnFHmu;1,92E+34;POSITIVE;26/01/2026
﻿nan;11/06/2025 21.13;Bersyukur ada MBG orang tua kini nggak lagi khawatir soal gizi anak #MBGCegahStunting https://t.co/pj8MKU6qLL;1,93E+32;POSITIVE;26/01/2026
﻿nan;27/09/2025 23.42;Guru jadi tumbal program MBG KOORDINATOR Nasional Jaringan Pemantau Pendidikan Indonesia (JPPI) Desak Program Makan Bergizi Gratis Dihentikan. https://t.co/Ry3pgrIIlg;1,97E+33;NEGATIVE;26/01/2026
﻿nan;06/01/2025 11.10;Terbukti bermanfaat program makan bergizi gratis yang dicanangkan Presiden Prabowo dapat dukungan dari pihak luar #MBG #DukungProgramPresiden https://t.co/WyCDr7titz;1,88E+34;POSITIVE;26/01/2026
﻿nan;01/08/2025 09.47;Program Makan Bergizi Gratis Mampu menghidupkan ekonomi lokal dan Mengentaskan Kemiskinan #MakanBergiziGratis #MBG #ManfaatMakanBergiziGratis https://t.co/q03AmDNyLb;1,95E+34;POSITIVE;26/01/2026
﻿nan;23/02/2025 12.56;"Sila ke-5: KEADILAN SOSIAL BAGI SELURUH RAKYAT INDONESIA *Syarat &amp; ketentuan berlaku *Maaf kami PEJABAT bukan rakyat MBG: Equil(e-katalog): Rp10.000 Rp34.650 https://t.co/AZL5xEE4j2";1,89E+34;NEUTRAL;26/01/2026
﻿nan;22/03/2025 14.26;Terkait Program MBG Prabowo Ungkap Banyak Negara Lain yang Ingin Belajar dari Indonesia https://t.co/vTnzKiqK95;1,90E+34;NEUTRAL;26/01/2026
﻿nan;22/03/2025 16.23;Penjahat ham dimaafin gara-gara 02 suara kita gk didengar sama mereka banyak yang terluka dikeroyok aparat diculik lagi. Masih aja tutup mata sama kesalahan wowo. Trus katanya cuma wowo yg nerusin IKN mana? gak dilanjut kan proyeknya abis duitnya buat MBG;1,90E+32;NEGATIVE;26/01/2026
﻿nan;06/10/2025 21.34;@PaltiWest @Rahmah0845 Skrg anak sekolah sptai maju perang: tertembak atau selamat saking byknya kasus keracunan mbg yg mengerikan;1,98E+33;NEGATIVE;26/01/2026
﻿nan;15/10/2025 22.00;Dukung program MBG Demokrat dorong pengelolaan limbah dan standar kebersihan SPPG diperketat #ahy #demokrat #mbg #sppg https://t.co/BAs22M1thV;1,98E+33;POSITIVE;26/01/2026
﻿nan;09/01/2025 11.31;Program makan bergizi ini benar-benar langkah besar untuk perubahan. #UMKMDukungMBG https://t.co/9EALuOuvnw;1,88E+34;POSITIVE;26/01/2026
﻿nan;19/08/2025 16.42;Daripada anggaran pendidikan dipakai untuk MBG lebih baik membangun fasilitas pendidikan di daerah memperbaiki sekolah rusak atau meningkatkan keahlian guru. https://t.co/2dEXAvdYho https://t.co/zmVKsnfOCJ;1,96E+33;NEGATIVE;26/01/2026
﻿nan;14/06/2025 18.33;Program Makan Bergizi Gratis membuka peluang kerja di sektor pangan lokal distribusi dan layanan publik. Dampaknya langsung dirasakan masyarakat. - #DukungMBG #MBGCerdaskanBangsa #MakanBergiziGratis https://t.co/rWmNDhEq5i;1,93E+32;POSITIVE;26/01/2026
﻿nan;14/02/2025 20.39;Program MBG langkah kecil untuk perubahan besar di Papua #MakanBergiziUntukIndonesia #MakanBergiziGratisBantuUMKM https://t.co/66fjpCzIu8;1,89E+34;POSITIVE;26/01/2026
﻿nan;17/02/2025 15.27;masih ada welfare yang harus dipenuhi anjir okelah MBG buat anak sd tapi hasilnya juga kualitasnya lebih rendah dari yang biasa mereka makan. duit kebuang sia2. duit pajak gue tapi gue nya ga dapet;1,89E+34;NEGATIVE;26/01/2026
﻿nan;01/03/2025 21.54;Makan Bergizi Gratis (MBG) dapat memenuhi kebutuhan gizi yang tepat bagi seluruh anak Indonesia MBG juga tidak hanya mengatasi food waste tetapi juga menyasar masalah ketimpangan distribusi pangan. #MakanBergiziGratis https://t.co/CgfkBYEolg;1,90E+33;POSITIVE;26/01/2026
﻿nan;05/02/2025 13.40;kata gw mah mbg cuma dijadiin tameng biar jadi samsak disalahin warga pdhl aslinya efisiensi anggaran negara tuh buat bayar hutang politik;1,89E+33;NEGATIVE;26/01/2026
﻿nan;03/05/2025 19.34;Urgensinya bikin MBG buru-buru banget apa? Kalau alasannya legalitas pemerintah punya segala sumber daya buat bikin semua aturan baru sampai legal sebelum mulai MBG-nya. Elu mikir ini semua dengan aturan yang ada sekarang. Kenapa? Nambah lagi dong pertanyaan gue? Kenapa?;1,92E+33;NEUTRAL;26/01/2026
﻿nan;15/10/2025 17.41;#zonauang *URGENTLY NEEDED* Posisi: 1 Orang ahli gizi untuk dapur program Makan Bergizi Gratis (MBG) Penempatan: Kebonsari Madiun Jobdesk : Perancangan menu makanan sesuai standar gizi pemantauan dan evaluasi kualitas serta keamanan pangan....;1,98E+34;NEUTRAL;26/01/2026
﻿nan;24/10/2025 03.05;Presiden Prabowo Wapres Gibran mulai menepati janjinya: menciptakan lapangan kerja nyata. Program Makan Bergizi Gratis (MBG) bukan sekadar memberi makan anak sekolah tapi juga menggerakkan ekonomi rakyat. Dari dapur hingga petani dari logistik hingga tenaga masak lebih dari 1 https://t.co/8Xy38LJH24;1,98E+34;POSITIVE;26/01/2026
﻿nan;26/06/2025 13.40;Sekretaris Jenderal Kementerian Pertahanan Letjen TNI Tri Budi Utomo mewakili Menteri Pertahanan Sjafrie Sjamsoeddin @sjafriesjams menghadiri Rapat Koordinasi Tingkat Menteri Program Makan Bergizi Gratis (MBG) di Kementerian Koordinator Bidang Pangan Jakarta Kamis (26/6). https://t.co/Vc5OGkGztu;1,94E+34;NEUTRAL;26/01/2026
﻿nan;06/04/2025 13.21;klo macan asia suara ny: hilirisasi MBG sontoloyo boleh korupsi asal sopan.;1,91E+34;NEGATIVE;26/01/2026
﻿nan;15/01/2025 12.45;Komisi III DPRD Kota Sukabumi Tinjau Pelaksanaan MBG di SDN Cibungur dan SPPG Cibeureum https://t.co/ThT4rNpnEr;1,88E+33;NEUTRAL;26/01/2026
﻿nan;17/02/2025 15.34;Sasar 968 Pelajar MBG Perdana Digelar di Klungkung #MBG #MakanBergiziGratis #IndonesiaEmas2045 #KetahananPangan #Klungkung #GenerasiSehat #TNI #TNIPRIMA #TNIADPrima #TNIADbekerjadenganhati #TNIADDihatiRakyat #TNIADBerjuangBersamaRakyat #PrajaRaksakaPeduliRakyat #PangdamUdayana https://t.co/7qXQVnmVQM;1,89E+34;NEUTRAL;26/01/2026
﻿nan;26/02/2025 23.58;Program Makan Bergizi Gratis (MBG) saat ini memang telah dilaksanakan oleh pemerintah di berbagai titik yang tersebar di seluruh Indonesia namun bagaimana saat puasa Ramadhan 2025? Terkait hal ini Dadan Hindayana selaku Kepala Badan Gizi Nasional (BGN) telah angkat suara https://t.co/UI1xBmK6DJ;1,89E+33;NEUTRAL;26/01/2026
﻿nan;09/04/2025 14.45;Nonton Skakmat -nya bang @pandji sama Mas @ipangwahid menemukan satu poin menarik: ngga semua orang pengen kaya tapi semua orang pengen kaya. Sama tim Pragib narasinya disesuaikan pake pendekatan ekonomi lewat MBG dengan narasi ngga semua anak bisa makan enak dll. Sementara-;1,91E+34;NEUTRAL;26/01/2026
﻿nan;14/02/2025 21.30;Ini video dibikin pake AI soalnya kaga ada anak2 yg bahagia dibawain MBG;1,89E+33;NEGATIVE;26/01/2026
﻿nan;21/05/2025 16.16;Lewat MBG gizi anak terpenuhi ekonomi rakyat pun bergerak. Program ini bukti nyata bahwa solusi kesehatan bisa sejalan dengan penguatan ekonomi. #DukungProgramMBG #DukungMBG #MakanBergiziGratis https://t.co/kPRNw8uy0s;1,93E+34;POSITIVE;26/01/2026
﻿nan;27/09/2025 23.32;Eh udah anjing kenapa jadi banyak bgt kasus keracunan MBG akhir-akhir ini? Please stop ini program;1,97E+34;NEGATIVE;26/01/2026
﻿nan;16/08/2025 14.03;2 September 2024 : Menteri Keuangan Sri Mulyani menegaskan dana makan bergizi gratis (MBG) gak potong anggaran pendidikan... 16 Agustus 2025 : Mayoritas anggaran pendidikan Rp. 335 triliun untuk makan bergizi gratis (MBG)... Gila sich...! gimana gak hancur kualitas pendidikan https://t.co/3Twjek9x2I;1,96E+34;NEUTRAL;26/01/2026
﻿nan;08/07/2025 17.10;Belum Menyentuh Keseluruhan Saja Sudah Tekor Gimana Semua Sekolah Dapat Dahlah Gawat Gawat Padahal Masih Banyak Yg Belum Tersentuh MBG INI Gimana Rasanya Tapi Gag Berharap Juga Sie Tapi Ya Masa Yg Lain Dapat Yg Lain Cuma Dapat Modusnya Aja Gawat Gawat Gawat.;1,94E+34;NEGATIVE;26/01/2026
